俊臣,136,136,7644,n,名詞,人,名,*,*,俊臣,PROPN,NameType=Giv,[given-name]
保,136,136,8404,n,名詞,人,名,*,*,保,PROPN,NameType=Giv,[given-name]
保吉,136,136,7704,n,名詞,人,名,*,*,保吉,PROPN,NameType=Giv,[given-name]
保忠,136,136,7619,n,名詞,人,名,*,*,保忠,PROPN,NameType=Giv,[given-name]
保權,136,136,7633,n,名詞,人,名,*,*,保權,PROPN,NameType=Giv,[given-name]
保裔,136,136,7712,n,名詞,人,名,*,*,保裔,PROPN,NameType=Giv,[given-name]
俟卨,136,136,7733,n,名詞,人,名,*,*,俟卨,PROPN,NameType=Giv,[given-name]
俠,136,136,8219,n,名詞,人,名,*,*,俠,PROPN,NameType=Giv,[given-name]
信,136,136,6693,n,名詞,人,名,*,*,信,PROPN,NameType=Giv,[given-name]
信,223,223,10002,n,名詞,人,姓氏,*,*,信,PROPN,NameType=Sur,[surname]
信,472,472,8829,n,名詞,固定物,地名,*,*,信,PROPN,Case=Loc|NameType=Geo,[place-name]
信臣,136,136,7910,n,名詞,人,名,*,*,信臣,PROPN,NameType=Giv,[given-name]
信都,472,472,7209,n,名詞,固定物,地名,*,*,信都,PROPN,Case=Loc|NameType=Geo,[place-name]
信陽州,472,472,7322,n,名詞,固定物,地名,*,*,信陽州,PROPN,Case=Loc|NameType=Geo,[place-name]
信都,472,472,7209,n,名詞,固定物,地名,*,*,信都,PROPN,Case=Loc|NameType=Geo,[place-name]
俶,136,136,7949,n,名詞,人,名,*,*,俶,PROPN,NameType=Giv,[given-name]
倉,136,136,7289,n,名詞,人,名,*,*,倉,PROPN,NameType=Giv,[given-name]
倉,223,223,7971,n,名詞,人,姓氏,*,*,倉,PROPN,NameType=Sur,[surname]
候,223,223,9929,n,名詞,人,姓氏,*,*,候,PROPN,NameType=Sur,[surname]
倫,136,136,7374,n,名詞,人,名,*,*,倫,PROPN,NameType=Giv,[given-name]
倬,136,136,7733,n,名詞,人,名,*,*,倬,PROPN,NameType=Giv,[given-name]
偃,136,136,6697,n,名詞,人,名,*,*,偃,PROPN,NameType=Giv,[given-name]
健,136,136,7788,n,名詞,人,名,*,*,健,PROPN,NameType=Giv,[given-name]
傀,136,136,7733,n,名詞,人,名,*,*,傀,PROPN,NameType=Giv,[given-name]
